GLOBAL,CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,668,3627.05840270552,3137.91955707785,,824.978691359864,,,7518.34332923724,6649.98950598159,,22666.2777885144,21554.8534423828,3191.84273506739,,4920.12729954203,939.756372930605,,7717.826330125,21294.7897649945,,1348.1479247187,,,,3836.19261264491,4429.14604308612,5472.38803077579,,,6496.74371408993,1039.40793194845,477.396937351098,1587.6189478666,1132.4191082424,23406.9802701909,2014.04743554321,,,564.846428089561,10837.3923513777,4802.84306116113,5613.90294276438,570.055205346202,2005.41670462031,,6455.85692660225,,8702.75867446434,2595.00311194096,,10203.9783086482,,,23079.6549588998,1124.4066239363,,3809.39410665045,4165.9063895403,3366.72151937018,2731,12824.5078154301,,15722.3628879412,,,21053.1376275121,20789.0469273208,3732.48848323945,890.113552677359,4041.71159773462,19087.5722402419,1459.31421994653,,13742.0484756657,,4041.2202504053,607.044364378294,603.713314856716,,711,,1953,,7664.11678965199,,2129.73053529821,,,1023.43055746346,23206.3405602461,16110.1384490259,19006.7084898591,3767.75989799977,20832.9978499007,4542.70540817998,7448.7905828158,1007.2223694872,,10625.198190365,2396.06198591082,,9807.86847701619,3669.8664085002,1597.67831290485,696.775129787261,,,8848.27449041322,,,649.181279514292,577.563825268525,8210.52854129565,,946.640784095926,,,1153.28673753595,12182.5972724086,7159.00557723506,,,1013.25965739539,4714.26242221209,,3178.04674682123,1838.07421140575,,3788.890961617,,1016.69327078758,22267.4079766435,,17880.9491347402,1516,484.451748685656,1391.2872776584,,25863.9043772226,7517.61515500322,1958.58071517662,,,5731,,2951,3936.92738873997,2447.97640253464,7804.24709574552,13980.0695804182,9867.47926681105,,,3583.42554118687,6313.03901921148,813.631422829942,,,,,,,9000.02638187143,1368.80249321764,5338.49283243371,5728.28431790759,572.274109245835,21196.7876974095,9256.66816212215,14849.9623819962,,860.997053672486,4159.8309776765,16553.1871506908,3756.717209141,,,2751.71112404538,22049.9782058814,22516.4820417724,6906.54200835078,1174.67258882089,7412.25222664393,,,625.864694348878,,,15160.2254428341,4973.51888619386,6539.5415134863,2483.24790639989,,,860.97003268505,3552.24651793025,13008.0419111933,22762.7650489871,,29458.9225068712,7255.88442629705,3736.30307218078,,,,,632.497311181521,941.779963979579,,,,,,,14488.0061903534,,,,
,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,619,3397.68399481895,2977.43973908169,,825.498825914568,,,7038.06321799455,5807.80537656529,,22236.9352729968,21407.4427703413,2893.06779837559,,5013.06025526863,908.751486682722,,7177.06098374356,21162.9746789411,,1339.65849183387,,,,3703.9101087606,4338.62088436625,5481.24662503006,,,6098.74181001853,1000.91855675346,498.926233265034,1485.17564155672,1115.22674911336,23155.1365698133,1940.63229417444,,,510.538343539556,10532.6540777685,4197.14542330522,5476.33936208087,572.665007239657,2039.68207022476,,6162.14041240493,,8259.43352631152,2509.86342943854,,9828.63118278522,,,23074.6070936184,1110.82303717346,,3879.98465075324,4111.50142508778,3333.45765129339,2719,11154.7649223065,,14488.677469635,,,20683.0007086408,20719.5256614695,3728.01772961567,860.220364585263,3625.61014812747,19140.3783461582,1418.71032037472,,12998.0969194237,,4016.3253742861,616.409930913263,619.599135861738,,722,,1915,,7364.78594412219,,1996.51534927204,,,1345.87152025516,22670.7075535261,16175.0518875774,19100.4710456884,3673.2982997063,20516.8492325356,4459.96772414357,6849.65527510018,1008.17686925739,,9300.73880921339,2258.94309026028,,9047.94441524478,3573.14986527334,1562.29148794205,1012.38583583086,,,7994.74021738233,,,608.527606993251,562.083044115379,7952.33596427616,,906.343740399562,,,1120.12675518505,11501.4178357956,7146.14812871164,,,1027.85408042767,4489.024645328,,3026.3432014777,1764.04683742653,,3703.32212629139,,1003.71682410067,22290.7252772324,,17485.5443441862,1510,468.693577704384,1295.5321874054,,25723.8925917025,7647.92474021914,1903.98839260475,,,5615,,2916,3831.40305606916,2381.90559266633,7509.18190295754,14170.9384916622,9706.37956990733,,,3395.81234700379,5851.72698507633,825.912040482814,,,,,,,8535.6994061248,1317.49602854841,5194.76967956482,6151.00154083205,553.166514862716,20786.4178585026,8845.18997051783,14478.8563305586,,847.940552984888,4083.61056884191,16319.8838797962,3587.93924508494,,,2700.24215474369,21585.5254194131,22621.6676406126,7219.47848215998,1076.0493520987,6967.34442253402,,,611.366064622779,,,13209.4703049759,4764.78108482288,6308.0779469607,2433.16044912873,,,834.09891960217,3214.96406805844,11721.3035046795,22008.0062311455,,28976.9301926844,7121.27341832582,3626.98429685715,,,,,616.548717300644,1128.10782385332,,,,,,,14329.9637117678,,,,
,,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,507,3228.52337856295,2884.63389954045,,741.102999384291,,,7967.80630673053,5025.09256537378,,21662.02566811,21093.9226655222,2636.60528278123,,5068.11690068854,885.869733696569,,6804.25578297687,20920.2511154641,,1305.45286844316,,,,3548.74630690712,4210.59632709046,5412.25528041947,,,5770.03574373063,1002.635522154,492.341975185553,1408.8788053936,1098.69827578523,22686.6455852329,1864.5351117118,,,479.130029948378,10421.4872565228,3758.9314777686,5409.49440489004,576.738976992474,1989.20612619931,,6086.33738248866,,7827.5490271433,2482.43097884546,,9616.19459946152,,,23048.4910835482,1105.58319513543,,3728.73134025095,4037.61465565297,3300.86606100694,2709,10477.9618871796,,13498.8175009854,,,20360.3915595785,20648.0344211012,3819.86740773775,916.708372768311,3424.58534899793,19156.6898962551,1384.45503554965,,12592.4337902305,,3942.99201322828,610.199165395814,666.689629570096,,740,,1912,,7035.29836830067,,1956.78320337154,,,1293.94027855831,21747.2280321223,16576.3100391276,19062.4399166614,3671.71298452033,20499.907952727,4311.66931982936,6264.14563258896,1033.64794489151,,9276.40010598314,2276.18818576849,,8373.75489244052,3506.85933643457,1504.49069129357,982.841230189606,,,7457.34896797641,,,714.936534433077,567.814543737847,7718.87552620153,,895.149343974848,,,1103.75318956221,11232.3625611289,7177.76425089701,,,1043.08792480597,4330.28564066683,,2966.38569565794,1650.59451805852,,3660.27973777039,,1025.78923092213,22410.6650631479,,16933.8915753053,1532,460.644204185304,1097.74698729611,,25457.663004961,7654.29295703584,1887.49533110831,,,5587,,2994,3695.38138860427,2349.03751452549,7398.94637254668,14127.2592485619,9852.92628228315,,,3224.56336017488,5555.99664603582,774.514390224632,,,,,,,8711.743253033,1343.44543764349,4982.40263278839,6149.2023499183,457.630726993981,20482.7580417702,8465.99058593663,14009.7897221904,,835.347402116782,3982.40749232824,16118.6969341648,3489.12322973664,,,2646.8776382969,21096.0534322455,22692.3568692624,6984.92500601238,988.477132535062,6611.34525818903,,,601.257230520825,,,12768.6148919135,4734.23095925319,6035.13549467948,2458.70405623737,,,800.223239800697,3026.20605859205,12403.8342883628,21567.3540291025,,28726.094319274,8030.0744493054,3532.01023167088,,,,,612.638218057404,1248.16099953993,,,,,,,14332.985930172,,,,
,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,565,2962.27935715302,2849.06603938368,,736.400293155997,,,8409.96991386092,4564.18608014304,,21377.8231251814,20961.7226295725,2418.70065249141,,4972.35122583432,856.299878281259,,6475.26647033322,20809.3586863115,,1284.61185172651,,,,3452.21583109965,4084.11125928748,5417.94331974991,,,5483.30881882714,977.133610925331,495.976988863169,1328.5736663504,1076.17004192129,22487.7081862251,1775.60620889397,,,448.967130091562,10198.928564433,3420.86572235268,5375.20543065866,580.685969866546,2004.22624012505,,6135.72161673427,,7391.37428460585,2421.75400684315,,9320.19361001273,,,22966.1184617287,1102.54350984862,,3725.01614870745,3911.08113233016,3257.76953388297,2714,7676.7660325993,,12610.1069689239,,,19950.8919243122,20391.877068946,3844.13500492143,894.812718037494,3246.35509010489,18943.5163753831,1351.8071405529,,12110.8455163361,,3922.43256554912,591.467751355532,680.293918250566,,761,,1912,,6771.78359446678,,1882.37683792042,,,1221.39101493394,21026.8196326723,16985.0193881172,18761.3716026852,3657.44619053443,20480.9512649949,4188.62418716728,5536.5515037692,1013.35340909351,,9516.77344498814,2178.56225239114,,7741.53894065264,3402.66001773941,1468.93260545017,989.656292035809,,,6972.58092321838,,,694.180145388171,608.799392677351,7873.52002216547,,824.305033187724,,,1084.82378311202,10593.3561114803,7274.99278970909,,,1059.03053469217,4298.82385595921,,2793.85003214972,1503.01912100473,,3660.52934285814,,994.473321594081,22148.200835821,,16518.1157895844,1520,441.226878558934,1041.38993892636,,25087.5990561838,7414.71107116703,1904.10660015447,,,5655,,3011,3736.81780483095,2335.62006784362,7308.83920385283,13922.2173845737,9724.11908485023,,,3046.95609949504,5260.95947001818,742.43112248072,,,,,,,8861.15831999962,1318.09536925594,4743.5790852351,6367.01280982339,409.293687013471,21263.3111265883,8187.72961602276,13667.2852932143,,847.581319740981,3920.42446204407,15723.5687008796,3578.78930974765,,,2630.32214462717,20871.2465974941,22521.3811943427,6906.27492452845,918.257268071854,6440.14912056955,,,614.22154211206,,,12219.6485623003,4563.55452020579,6501.99794146085,2387.9309361837,,,771.3977917215,2742.28935151317,12814.3043518777,21045.7200197754,,28701.9343183093,8340.8569949719,3434.38830907708,,,,,601.644425649069,1231.00364381478,,,,,,,14112.7425275302,,,,
,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,571,2751.88532701968,2829.09919277312,,733.668183639087,,,8545.15789100227,4302.92162408699,,20970.8942866641,20268.2193087362,2196.41766513896,,4835.88310519585,822.344038632673,,6102.63607638958,20127.5765314596,,1254.4550557957,,,,3354.97031473064,3844.92949542376,5269.86710194998,,,5137.23279316579,979.928393959721,508.994744001266,1245.07851205248,1057.7302598659,21563.0406751922,1680.98100843762,,,458.051332104339,9883.60801793513,3162.23383237476,5269.3784863384,605.778773155448,1934.51775163955,,6157.8945985225,,7111.07838448343,2306.52311589614,,8936.78383415496,,,22255.437367132,1106.66413446907,,3586.45245457363,3809.39917559957,3158.48670166471,2706,6805.74111379618,,11413.3735321207,,,18981.0026947907,19771.3921690573,4052.19935315356,875.730184432252,3162.40523125546,18380.0436231457,1323.23754073864,,11616.4310627091,,3848.85963552724,593.299104790381,635.791968867786,,769,,1871,,6481.81359686421,,1835.29741696968,,,1132.49635370492,19479.4482444382,15948.6535051147,18140.5164209377,3669.87532192736,20070.3990882824,4107.88007452206,5035.26122112222,1031.98483360527,,9356.84209979804,2089.28302076525,,7267.34791073085,3392.66148629724,1434.10403859408,1009.38384485582,,,6199.63099126679,,,684.097771773704,621.20446955246,7424.51362149658,,877.570407186769,,,1059.9493046314,10437.0448603692,6915.79233216697,,,1075.46599396351,4178.69704162103,,2786.83457723841,1513.24645459369,,3629.71984064539,,954.887528464301,21456.9492803737,,16202.0237255259,1634,468.332095453968,1013.9559565836,,24455.056481859,7253.14865215965,1882.47221799701,,,5618,,3103,3679.94957259122,2286.89095640136,7008.15454795148,13465.664985637,9210.77485123558,,,2971.42900363005,4759.83053105829,713.842574689073,,,,,,,8647.83872880807,1307.11610115154,4504.82344276838,6808.55420607395,403.53075599224,19983.1327488979,8084.05890572934,13152.4560889078,,857.758151247403,3809.50953223794,15093.2485893672,3421.49733930008,,,2609.57997275291,20012.5300371838,21828.1047431868,6924.69316388732,864.359264738613,6212.39764494036,,,643.753409710856,,,11631.8725099602,4422.18836459143,6188.30138557672,2296.0604974388,,,755.539045464178,2564.62705043752,12017.1428758409,20269.4815425795,,27869.8120276712,8494.07202627233,3354.23865154038,,,,,598.334082285047,1337.04619758836,,,,,,,13738.3913658683,,,,
,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,556,2405.34460956263,2781.52457704321,,731.005650126145,,,8899.88824808542,4165.17718052572,,20377.9497620105,19613.0762432198,2065.00915524819,,4744.56600785404,797.796673365811,,5882.77685242893,19474.9110064275,,1237.44058269827,,,,3163.33944423878,3704.47261140382,5333.89496199536,,,4870.39515690995,952.269489391329,529.433140361861,1125.71169598496,1037.41226590008,20612.3873465468,1565.04877099138,,,461.40576739828,10088.4283080418,2993.19368565988,5562.83567984474,611.643263199464,2058.33690683491,,5822.47016966382,,7252.65641566772,2170.28820801891,,8780.21173944097,,,21770.865038461,1091.89440125817,,3419.49327078564,4096.73436160599,3041.57160912099,2668,4951.94586906865,,11352.8912110895,,,18306.5253799315,19233.2858705134,5042.46995474308,851.173587825638,3053.17727132103,18028.8807357954,1288.21191789585,,11250.1627840879,,3773.89183354064,584.95382406132,601.901409765244,,762,,1958,,6263.23967687542,,1755.05207124159,,,1074.61450488888,17944.8526157387,15833.4369130602,17908.5395856099,3674.30956266446,20154.4939970668,4061.78569913575,4862.24183704243,1031.41657305277,,9815.45695761025,2043.39672331695,,6995.87679276636,3468.63210039934,1419.21326687798,1050.54720071926,,,6262.22764853858,,,673.111473767901,617.251169694022,7178.52805644054,,854.521039880942,,,1045.4474805853,10018.4464170786,6753.85733129782,,,1092.7678985775,4667.7847857122,,2810.75506759153,1427.70672491704,,3581.44776843145,,946.61308925188,20630.8873832076,,15477.0803284219,1398,479.291005817133,1034.12467066421,,24135.280369615,7478.99343067287,1849.95499176399,,,5543,,3172,3699.8355462861,2267.24804493922,6704.25687298998,13012.7444661672,9194.70067375708,,,2998.60648258792,4461.81021448291,677.177752373139,,,,,,,8925.39656226619,1258.43645487499,5072.99937248691,7100.83706947936,441.48912186617,19286.9628381173,8089.25391077206,12494.618772294,,867.741992912196,3769.52303266099,14483.2740266842,3320.66857698623,,,2564.36471791059,19136.7700512655,21603.4905316244,7334.62579432722,851.172717867464,5994.07308000923,,,643.57879193504,,,10865.6597774245,4217.40914652684,6509.61179971272,1999.66210904961,,,722.284214357909,2545.50369739068,12212.358116267,19724.0854130654,,26893.4508583201,8775.83263494429,3263.40924552299,,,,,601.700423437985,1401.5992183973,,,,,,,13250.9023165475,,,,
,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,541,2197.91225013385,2687.20297669704,,752.506490325741,,,8614.72962350101,3867.85550833606,,19612.0917730111,18918.1623518565,1897.16293646523,,4632.89610797757,771.191253260042,,5404.98307350414,19138.659717504,,1221.76653724416,,,,2825.12525863188,3589.45489671761,5411.32774096105,,,4628.00921391609,915.209479282566,517.60411768033,1092.90352595872,1011.58142018302,19961.8228974183,1475.65934674389,,,441.218208430986,9906.15818253795,3013.35040546308,5606.69521618265,624.855620481631,2039.63005478384,,5502.38842975207,,6965.92515049146,2151.66179693207,,8792.64050730484,,,21387.538183759,1103.11360395111,,3252.01791713883,4115.10650440493,2890.28826530248,2620,4177.1427811257,,10535.9465100647,,,17472.3035363362,18690.4442614685,5002.0409249827,851.293164488128,2940.22705120119,17708.5252156027,1248.44739719229,,10902.4001249242,,3666.98708635612,566.418578837431,857.54028303854,,760,,1953,,6000.94627818428,,1674.98919485093,,,962.492815960553,16857.898039514,15606.6511309891,17675.6549318374,3762.91782509794,20617.4376150292,4032.92153818049,4891.08396020322,1021.78789254375,,9773.74786018002,2028.83052055585,,6572.99966748359,3415.55225474514,1485.04280634965,1160.69412688772,,,5813.28031830847,,,667.56256694907,628.604966673655,7955.15146252181,,839.273342676574,,,1033.59374021423,9552.83667871294,6526.26936815887,,,1073.5567533848,4534.07220070482,,2648.38640506058,1307.67513427291,,3542.75024318543,,953.077763962297,19972.66124821,,15407.1071502125,1375,439.194074487926,1031.44268188372,,23649.0204668075,7471.11883445227,1830.9712068676,,,5433,,3271,3782.66213762366,2330.87513506307,6388.40345456314,12460.1503285607,8904.42989692551,,,3141.08993188147,4706.80406390136,652.73014805946,,,,,,,8903.02184134122,1219.00002397624,5037.73522590557,6779.66101694915,454.32347788003,20231.1155086796,7761.63707665414,12008.3911904489,,895.26376730963,3802.73808675306,13912.0580626473,3204.96463274088,,,2535.83262366689,18374.9935375977,21071.9896816087,7133.51179742128,824.58494761541,6558.74533736536,,,677.638171765539,,,10351.5873015873,4066.46400532312,6420.72233804369,1894.52819946287,,,717.458125242557,2573.79262065852,12787.8878357663,19115.0724620857,,26074.239422589,8434.43169981725,3179.82844892191,,,,,630.440770634001,1417.15121728357,,,,,,,12913.925781302,,,,
,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,526,2481.85630869514,2702.26067580036,,734.230854561223,,,8090.80127409312,3738.15694979435,,19075.0824787765,18511.9311238889,1811.96963958523,,4599.75607277162,744.0184299075,,4830.84150097874,18487.3567260999,,1192.82119944572,,,,2140.11640067963,3457.79374480575,5313.32799418807,,,4844.28191049414,887.986317266428,517.304378411233,1055.8087852771,986.333198037396,19330.5966232292,1387.57752959035,,,436.108353425046,9426.99980506004,2891.98883002751,5497.02751634947,616.808018504241,2105.63237438151,,5343.3119525952,,6638.43657330761,2090.54252199413,,8858.69031848888,,,20809.6608185356,1121.78363598121,,3064.74194381562,4076.93415509332,2788.77620458501,2561,2509.00962547329,,9333.6811805327,,,16496.6691469852,18373.4176867116,4858.30475864255,841.056292912319,2632.8292029498,17420.2208090568,1207.33362268684,,10542.772405343,,3591.73332710066,545.732953895498,831.721337339315,,755,,1912,,5802.10248262552,,1635.40694688732,,,1031.58794809276,15386.9362902827,15496.1465367793,17378.1204362151,3845.7969323241,20343.3604494179,3997.62615301139,4754.77436325547,1044.34319060974,,9872.01646090535,1871.41933906239,,5964.72352740338,3331.04054686503,1441.78992150116,1254.41464105772,,,5403.42718192524,,,663.543984720916,607.236930941817,7607.99141992419,,818.18803886684,,,1021.27906946019,9115.2989754647,6209.24668570226,,,1050.16207367729,4253.35103255612,,2750.02839984498,1207.95355678653,,3482.53224459497,,940.781472550978,19247.868211938,,15144.3651686609,1340,451.065047674067,1028.18889998056,,22563.8854398715,7228.94332434596,1846.45513675759,,,5309,,3276,3598.82988624442,2267.17980645132,5969.53935092664,12000.9762453564,7233.06308307419,,,3330.90418508677,4635.7054497339,667.796760632797,,,,,,,8914.2098628751,1211.63076462794,4690.6287019605,6101.90981852762,568.711508489279,19159.7096337165,7445.14152672807,11424.2030516734,,919.951027210198,3753.13455450255,13423.0435232453,3046.89212735032,,,2499.3911615086,17901.2891029584,20688.7120468423,7406.8459988827,824.946217904233,6819.51085420612,,,740.752855025046,,,10024.5641838352,3907.83614727533,6073.48860163319,2168.29223541454,,,700.972016732882,2629.95635375872,12445.3373237215,18044.003183378,,25263.1016490884,8071.73491845526,3077.69231782939,,,,,627.683650245394,1416.94891291382,,,,,,,12605.9997503124,,,,
,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,GDP Per Capita (in 1990 international Geary-Khamis dollars),,Description GDP per Capita,,0=[0xBD0026][32000] 1=[0xF03B20][10000] 2=[0xFD8D3C][5900] 3=[0xFEB24C][4100] 4=[0xFED976][3000],,,,,512,2307.58411429113,2650.75598232679,,630.628018118586,,,7785.95033379836,3524.88798370672,,18529.5582068362,18096.4270580794,1808.79632863289,,4528.04249336041,722.793054907536,,4684.55899716721,18269.833173485,,1165.35523750415,,,,1144.77993902041,3366.96690762193,5280.43555068732,,,5285.32875635462,825.518692730728,566.874513446027,1024.54352873569,962.953460813517,19237.7977085623,1319.26818950931,,,440.640821450212,8910.44375453091,2863.48481767516,5469.75510267011,643.852815246435,2080.71640783413,,5436.6864008257,,6027.07689319365,1931.5232397607,,8464.13976208442,,,20350.0299085925,1194.53007821851,,2912.35181979534,4058.87031416852,2695.7131349026,2563,1998.91608071679,,8700.73487220966,,,15976.9876485165,18261.9613109692,4815.42282274698,821.891359008234,2328.89416411494,17298.8191083147,1174.62452834914,,10321.4003279927,,3572.11177944062,537.088881561762,811.726029476959,,740,,1899,,5780.66222408546,,1542.54497849139,,,944.629137833535,14388.5508413372,15133.2268489977,17216.595268777,3889.83490012227,19871.7144565587,4015.07191890032,4686.86250204411,1028.96726553904,,10262.7479346254,1772.36343023655,,5656.49253821327,3248.61542039019,1341.44521217493,1261.61117670049,,,5129.82431306791,,,669.524753997085,566.275940964952,7092.25369477301,,776.117867289769,,,983.537603085749,8758.67564764071,6001.46887904708,,,1046.16103851099,3330.7369088145,,2489.62305460105,1085.21389476945,,3467.18779549896,,918.741331232831,18696.6973492904,,14909.2471441553,1314,443.542212305336,1003.84380553151,,21578.2546856002,7226.83217703236,1780.24382962522,,,5286,,3325,3572.67353442365,2193.16840830316,5623.22671333947,11613.6183453645,6921.58880820325,,,3192.36484023518,4803.99926941828,706.512921055513,,,,,,,8869.92989617724,1218.47684776151,4484.34866344216,5605.15674420467,766.055694808604,18310.081083809,6976.95459742353,11018.775053282,,916.615344331468,3646.40361163893,13132.089986322,2970.88710153171,,,2467.03733595794,17645.7176198398,20659.5184301824,7390.21012004475,1080.44389885644,6531.25838530667,,,707.841685545807,,,9642.40506329114,3698.64293127738,5774.62566687359,2064.5135978775,,,660.71954378306,2898.78814914379,12495.0040276975,17585.5273962764,,24637.3298562514,7679.49739407013,3086.13934268458,,,,,602.13623282503,1309.67275386241,,,,,,,12340.952723831,,,,
