GLOBAL,CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,84.0544907883325,,51.6073252816034,,62.5023569305268,,,18.3131955380344,18.9094813005604,,13.6810501570477,7.93131888915131,16.6192509124532,,,68.9771167900651,10.4114827823392,26.0987481468428,17.2392187071871,,81.578224398671,,,,,38.4913666486196,33.2746930113392,,,22.106461733572,95.2265359204154,82.0981588865954,15.0506943483999,46.152011073736,18.9031547685044,,,,62.5501233899195,14.044931034926,32.6973477066614,26.6831267526213,,46.4822251767048,,29.2444959167281,,,32.3117932204056,24.4997003954264,,,,9.0914610756728,,,34.5948259793242,33.0255094984044,59.4568052254057,34.6383668391979,,,26.5360494441536,,21.1184303427282,16.4814054339194,19.0335038319998,31.12107299219,82.2981154853542,20.545183279897,11.9715110612508,51.4011039566282,,25.0601076768576,,43.1537982338322,78.2373953409088,,19.8406500459295,56.8077176241666,,31.3511288977318,,13.437733505608,22.9614667466935,60.3675466931301,,,55.0408501052931,16.9315247181797,23.5498382736223,20.6609882895677,21.972076366907,9.60419631128451,44.1600096904892,20.7099757740619,33.696095126751,,,20.1036248332477,,22.0570213890371,39.3574301925492,31.06783028,67.8475019538279,,,25.7702396322093,,,44.8390173621165,48.3500049561992,32.1353337543671,,89.7037838997325,,,62.4167579509545,32.6665884361116,30.0852992164264,,,,,,72.307240972262,58.5380792776396,,35.9502168870945,,84.1850054914419,15.8335108653556,,18.578518108092,37.9715894764042,89.6830814502187,66.7402555707135,,11.534991812121,,72.3384142008591,,,28.1808326369326,,24.1993950394027,27.6045578593128,22.9568706142369,30.0123866346615,28.0078246230949,,,,26.1211184586734,23.6743840370177,65.4112464898878,,,,,,,44.5539929757369,73.7581441256389,,22.1908493275719,75.0208150744701,38.6264105582319,,,,89.4089353627379,27.1708956792394,20.0101383721454,26.5964782508609,,,37.3,12.4627569752722,7.41259582756543,49.7639424558839,15.8614979774724,27.912981692693,,,57.8555384740319,,,13.8223049238015,59.1229894243347,44.0628735620197,,,,51.5428610946109,23.7187228806935,,9.93756926524549,,14.8369318401515,20.0119603775748,18.4773459934299,,,,,39.6260210342636,33.7544526957211,,,,,,,24.6526111783263,,,,
,,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,1.53999684334938,,4.46146908644238,,1.77463543434318,,,7.37733074174358,10.4076853260483,,12.0870612077546,10.0832802531717,10.4491820762961,,,3.0221043492944,8.99762029885884,9.33207439673592,9.27766973345479,,1.56514380488109,,,,,6.58473824064793,5.75640790104351,,,9.19033153029005,0.322107502805419,0.946093168456289,5.3696197333241,3.70490490635999,11.4276093285468,,,,2.68158182134017,8.46036826708913,5.84492922315397,5.76730773842038,,5.12596689033488,,5.65415187722978,,,6.83381734393427,7.45030214352754,,,,10.3687639968712,,,4.88897888949227,6.96008335782901,4.61039289913021,4.49222441358455,,,9.62536646297704,,6.95350631837894,9.95498692817941,9.36682339881391,4.22388450130681,1.74214231339954,10.4412580302516,12.1495610938525,4.59178051373668,,8.06867805783091,,3.71234182048156,1.796044522821,,7.27281116062519,2.93598318190137,,4.59564425420986,,9.37956616148,9.17585002769205,3.08789763854294,,,4.19155876442733,9.03071783183316,9.884657916059,8.17750179637707,7.69197045975709,11.2316273180735,6.4660044258112,9.87267567159291,4.84843271834753,,,9.88292138457602,,9.84082893277853,6.81443885669587,4238,2.85367176204129,,,9.32702493493487,,,2.8595886688914,3.26108643442235,7.43099075816282,,0.881357520518858,,,2.49839378155171,6.40703079386523,6.78640270058528,,,,,,2.23411414989138,1.85067421370978,,6.1757047955491,,1.41905048215846,10.0759018080043,,10.4687936377391,5.05254572197744,0.647253365168353,2.43684542449188,,11.1820131903981,,2.67937572579121,,,7.58463808930255,,5.76118251361526,7.04082144028313,6.94176230294461,7.34144841463324,5.32238517374395,,,,9.05245720693567,9.89128171189109,1.86360773068095,,,,,,,5.75256240538221,2.01803633521185,,9.0572988935272,2.63123598836689,6.5911375978499,,,,0.734653540388608,5.49491168485972,7.73114081918594,6.13601563845366,,,5.66,10.8508260272513,12.2280809455248,4.91344964471379,9.48881942339814,4.91493797053419,,,3.19830238490532,,,8.92454528580584,3.03932962172116,4.85713463684436,,,,2.38814488210575,9.58483501792664,,11.3360183977227,,11.927574423726,6.96846417940615,9.97202557621625,,,,,5.03434829401648,6.63330254003622,,,,,,,9.93258523828354,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,84.525077649512,,52.3696164058801,,63.1386892907578,,,17.8624457469623,18.8936385277725,,13.8786163238905,7.24510967720603,16.448765445958,,,69.8217366447093,9.29356854014563,25.9362825043429,17.3590398741359,,83.0368066489513,,,,,39.885155141622,33.5243719067271,,,21.9891759823948,96.0759718017801,83.3468803772483,14.8390906140013,47.1293190144109,18.6022736202492,,,,62.5062126416348,14.2875861593473,33.2717582658434,26.2286904668836,,49.2199991574079,,28.614293116513,,,32.6372108856181,24.4328811842649,,,,8.8503166513469,,,34.9722768144627,33.739818908888,60.5484615552242,36.0570204668993,,,26.8038663341521,,21.2912028910865,17.4395416740064,18.9343537288612,32.4400490324252,83.4259776606907,20.6936483484791,11.2830333044377,52.2237800122914,,24.9581298903776,,43.3874389999895,78.6541191251647,,19.4654772989445,56.9770562547699,,32.0604552848292,,13.4497856224646,23.4072032801165,61.1247437355248,,,56.5095613538431,17.0187948873013,23.5741622742096,20.3326710477258,22.365596024478,9.71733913928031,43.9283040622694,20.8065384306237,34.7280960416164,,,20.5945350299987,,22.3454154932934,38.4682299065211,32.68728171,68.4758898978368,,,26.0981453268664,,,45.1579905750334,48.3521109421652,32.6771463621467,,89.9941179766128,,,62.5113809250648,33.1378866262107,31.1126673076469,,,,,,72.940764180643,58.8260185124052,,38.1312148566326,,85.5527350616614,15.7205208343715,,18.7938921047592,38.5517949726223,89.9409821058729,68.2342308368553,,11.4927762467694,,72.9191498975184,,,28.5106189077265,,23.7148086096254,27.7651377863428,22.7932644412142,30.3449893647005,28.8387951082896,,,,26.2212103400273,23.8958585019044,66.1957255924029,,,,,,,44.4981951793671,73.9908518654587,,21.9289779708211,76.4229753525911,38.3236706823851,,,,89.6412324371446,27.3593247080282,20.0924088871033,26.9206627361218,,,38.5,12.4016428830183,7.39697724400154,51.1202866474896,16.2102003548923,28.6638268836732,,,59.1621994741035,,,14.0604711278616,61.0409479140341,44.1203311576301,,,,52.7480614037044,23.3250963863137,,9.78168894085463,,14.5373052071447,19.3878235604562,18.8806900234693,,,,,41.2233752465937,35.9257708734936,,,,,,,24.2407832643316,,,,
,,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,1.49831883247109,,4.32178866323404,,1.72624238283138,,,7.37721614601457,10.2791506328987,,12.0281590704692,9.99831811785294,10.2842843911054,,,2.96923314160049,8.93646672824684,9.17442970080712,9.20371497555347,,1.51324468871386,,,,,6.20851838315775,5.55120077199842,,,9.10544566172477,0.289918694964883,0.929595232848365,5.36346228994918,3.61100428568835,11.3308202898115,,,,2.58817101551591,8.3777603972269,5.80137508302692,5.66739935687175,,5.07331815994978,,5.53893466531042,,,6.69060170663267,7.38823582187141,,,,10.3058568414868,,,4.87365975528391,6.9177118422451,4.41822917636977,4.39212174508871,,,9.47717353105426,,6.8685792365795,9.8602361944013,9.27082686839258,4.14587742659733,1.62455126100411,10.3289203485059,12.0217395891049,4.57300220012849,,7.96770494374751,,3.60288739241361,1.70903606404628,,7.24825089182033,2.84390212956659,,4.5522561788692,,9.25072891813956,9.17043663909847,3.03888763665674,,,4.03005370169368,8.97361962174843,9.81965194045612,8.0908884828561,7.62563987908073,11.1506205788628,6.36087565302949,9.73962061023779,4.79213651006521,,,9.76875226971059,,9.70527939332486,6.77435781208726,4195,2.79699649410837,,,9.16167386791116,,,2.80627302126228,3.23871399934055,7.28055148670661,,0.870961902484296,,,2.43270874912765,6.3186534799685,6.70564772159984,,,,,,2.14951351004683,1.77024140867224,,6.07590992667637,,1.33333735400929,10.0348081331262,,10.4494044395537,4.93273982773631,0.62248650876703,2.33690049468605,,11.0919960890027,,2.61004983289239,,,7.52299807442881,,5.69711626234214,6.94432377799471,6.87415024062931,7.19604077162014,5.29016635554852,,,,8.96889056132537,9.73743682645842,1.82072089315852,,,,,,,5.59461821829689,1.92334523076093,,9.00151808272384,2.55830851456881,6.50190146324932,,,,0.724432590100279,5.42116657093667,7.64376145878689,6.06332909945839,,,5.53,10.761385153612,12.1847668077948,4.81197453163019,9.38398812865749,4.73510504896029,,,3.09724626311946,,,8.87671957444994,2.98758304713999,4.74301737873232,,,,2.3282770178367,9.43088487749735,,11.252234001937,,11.8658250449194,6.88020028416057,9.88603674368799,,,,,5.00386725460169,6.38563448685076,,,,,,,9.8217213124244,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,84.6457932348495,,53.1485123973584,,63.8576977025675,,,18.2288352149789,19.2088332218526,,13.835826575962,7.82082112929582,16.9279470273966,,,70.290763538663,9.65717549693131,26.6801003654264,17.3776291218795,,83.6648847179672,,,,,41.6360564964608,34.3807558350932,,,22.4844051019877,96.4283334158546,83.5757633551816,15.2038213872881,48.4391304570795,18.6577893370227,,,,63.2166445301036,14.4968257803028,33.9291011961644,26.5574803122814,,49.4973669071079,,28.5938824126405,,,32.9916534608402,24.6250826637036,,,,9.20551326146009,,,35.3069004504738,33.8889604051443,62.2872449168057,36.8405953932272,,,27.375720176011,,21.6737355003469,17.6996915055617,19.1809238390394,33.1057845140914,84.6060899959046,20.8196217018758,11.9758843303702,52.4756261059997,,25.024540972641,,44.9365759269261,79.5527506057227,,19.1120188885941,58.5958059543213,,32.9398750060291,,14.2203780503647,23.5355301517159,62.2162543937552,,,57.9686886626976,17.0225016250987,23.6642572409102,20.6432460177167,22.1798096112913,9.90056797678026,44.3333942628425,21.1136188692799,35.8124061079667,,,20.7579787150963,,22.9701126530569,37.4249790082608,32.46210883,69.2760665912412,,,26.5536220777228,,,46.0054420501404,49.4523355569554,33.2552089951256,,90.111818421299,,,63.1327177228065,33.5751938435153,31.4425184009963,,,,,,73.6105528161724,60.4511450594836,,38.7347198818214,,86.3685045333632,15.6520981824464,,18.7050839058238,39.2461209792869,90.2708478077044,69.4094998269977,,11.7066889340485,,73.5690128538324,,,28.7496541073922,,24.0885969704617,28.198008150313,23.0253363650781,30.4220316589772,29.4611930953027,,,,26.7391832100423,24.2299666531332,66.579132021287,,,,,,,45.8614213498983,75.1705770048956,,21.7369033992247,77.136146755491,38.6913434636108,,,,89.1939120715501,28.1029076875767,20.171732387968,27.215518629224,,,39.7,12.7022862482965,7.35634852292998,52.0487855067179,16.4599560747355,29.1751357091265,,,60.46487220019,,,14.0595025104119,61.7116736980887,45.2144084672419,,,,53.8812496422152,23.9913297526014,,10.0977529185955,,14.6870562015458,19.7023504076792,18.8748596705355,,,,,41.7589458126401,37.8186546697814,,,,,,,23.8605275380094,,,,
,,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,1.45399931878143,,4.13649740496954,,1.66305257314602,,,7.36987900444991,10.1560518460956,,11.9723298148277,9.90629322218457,10.1103465168484,,,2.89619657979923,8.84325559793813,9.02657634889146,9.1247547732048,,1.43703405571161,,,,,5.7869111213866,5.33242033260338,,,9.00957663759935,0.262286416931096,0.913227571967375,5.30668077274342,3.49571285673517,11.2662278989499,,,,2.56508221176067,8.27892950924605,5.77758650082939,5.54106518933015,,4.95694451509908,,5.40948744972887,,,6.51368349576158,7.30189183522182,,,,10.2447125941148,,,4.79985395228446,6.82755130971257,4.18831529480011,4.26413175707452,,,9.33811673741925,,6.76527517485112,9.76652155045972,9.17415005398322,4.0573347423475,1.48542273451641,10.2092742820708,11.8958995426326,4.5007404083318,,7.86438257404164,,3.47055504446921,1.669466444303,,7.17794045846775,2.68259879460083,,4.48532755702365,,9.11556694712871,9.03932584720443,2.96668893743782,,,3.84022618418883,8.90955072529215,9.74620480667636,7.99307349178494,7.52751775661592,11.0704785920405,6.16566044191869,9.60033039428195,4.70474643317714,,,9.64558725776401,,9.56990808530059,6.71868876050484,4134,2.70887797488787,,,8.98733735321895,,,2.72291532671233,3.20997676581281,7.08121263214495,,0.851100278998763,,,2.35326732195971,6.19841502388028,6.59461780649855,,,,,,2.04178217628602,1.69187480449481,,5.950777941267,,1.22973077857794,9.99291250955896,,10.4325320555863,4.77624933377627,0.594165067025071,2.20457159801341,,11.0078492273855,,2.51545646817338,,,7.43546816599581,,5.61323127174951,6.82240152988008,6.78388762075647,7.19059926032397,5.26564432532006,,,,8.85922161319445,9.57963639784869,1.77364821570805,,,,,,,5.40706940672927,1.83846867288824,,8.85044499856482,2.43495309830815,6.37170550720267,,,,0.777727168134178,5.35141632029285,7.54649305998555,5.92822273076219,,,5.36,10.6694648705178,12.1438965066712,4.6593874801504,9.27896939101494,4.59443269827396,,,2.97971646558687,,,8.80847888641672,2.92450487184583,4.61206943904542,,,,2.26201020677352,9.27302241342828,,11.1684803866967,,11.7993833095559,6.83654886820255,9.79410940451142,,,,,4.94805846618705,6.09776793720265,,,,,,,9.63761650421455,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,84.7759633748607,,54.1145773853204,,64.4169935408425,,,18.5846213797389,19.6403046005124,,13.9064708336076,8.48368104979365,17.6848312743501,,,70.8476980611417,10.2797689960366,27.3820944247322,17.4806736497184,,84.3355694313141,,,,,43.5355109526522,35.4125318618984,,,23.0747163843278,96.698648010487,83.7518651856265,16.0258058320102,49.7860103602252,18.997203383424,,,,64.2615377155692,14.7599284774863,33.5492127927943,26.9888577733061,,49.984107016388,,28.5142287850604,,,33.3531558080246,24.8274105077528,,,,9.63055080012238,,,36.5557630104496,34.1213949015042,64.3177065690856,37.5505184974033,,,27.9887654742344,,22.1142952679649,17.9650507540048,19.5514340581813,33.6910112837448,85.952110430635,21.2096040611588,12.7818270822315,53.264070287121,,25.1777765426777,,46.6023731652551,79.8326204308357,,18.8861546901078,61.3679179347581,,33.8578606612167,,15.066476599193,23.6996656241081,63.6385642405184,,,59.6255644330427,17.1194363785757,23.9241154834648,21.0736775153938,21.9957656123394,10.1541991651863,45.6727347279509,21.6770892002581,36.9498185830026,,,21.2396215440007,,23.7847676554408,35.8520264424194,32.11012035,70.3931703812244,,,27.2434209562607,,,46.9105080329063,50.5381296968472,34.1053812260767,,90.3076419862043,,,63.7114200039739,34.1702343180929,31.9098075196101,,,,,,74.4701591497516,62.0398454670143,,39.2445736868855,,87.3711829450447,15.698462694143,,18.6863510264106,40.003490541972,90.7595861569578,70.8530361544938,,12.0350321577345,,74.4601039169324,,,29.1016793274985,,24.5278290904676,28.9186128417683,23.4056495089742,30.976408706431,30.1092894986732,,,,27.446295356944,24.6683873076562,66.9003628831983,,,,,,,47.5075594207307,76.4255871431931,,21.5412225123585,78.1891494927099,39.3727110294951,,,,89.4956936566682,29.0964801401802,20.3183345448263,28.0206648154324,,,41.2,13.0985220058712,7.390133088184,53.1239936494499,16.96039752662,29.5441104755936,,,61.8825412682484,,,14.0128508925344,62.5317195306088,46.3991452305815,,,,54.9826624503713,24.806144309664,,10.5012887254979,,15.0262721794052,20.2426560457521,19.1611826235456,,,,,42.4171695862954,39.7418524553782,,,,,,,23.3901857200463,,,,
,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,1.40872742541009,,3.94046447649587,,1.59912442456576,,,7.36821481047981,10.0243006418428,,11.9156190793895,9.81177263950047,9.92028592845947,,,2.8224884658914,8.73123824437476,8.87488621465092,9.04625342881233,,1.34960198906209,,,,,5.34346803196803,5.11060242014506,,,8.91277556682103,0.241193278075937,0.904920162823712,5.21385220032996,3.37857856900314,11.2020527379236,,,,2.45379023293044,8.17524223566237,5.74770711928993,5.40512787707091,,4.84,,5.28178466381399,,,6.32742285744172,7.20713178403968,,,,10.1795806250795,,,4.68438784834291,6.72687557011823,3.94694936226527,4.12993266622289,,,9.19478206905033,,6.66123305447085,9.67264266204675,9.07564056188812,3.96076525483605,1.3362967032967,10.079577620499,11.7652565358832,4.41764484241723,,7.75516005583012,,3.32764761290987,1.66380002574852,,7.09275185342285,2.48977028056211,,4.41095916430645,,8.976820173929,8.84973089897129,2.88414706733897,,,3.62953023039241,8.84468336849736,9.66641114738707,7.89412231211439,7.41595775453389,10.9895600193702,5.95034596287649,9.4508572913965,4.60993985136199,,,9.50781583836955,,9.43407926463651,6.66157091277438,4074,2613,,,8.80374176268327,,,2.62518511271778,3.18,6.87209118849802,,0.827086957108213,,,2275,6.06901195584733,6.46946440809702,,,,,,1.92815685860919,1.60409858889881,,5.8135,,1.12195789978203,9.95101038922144,,10.4198877679923,4.60470793578739,0.553580666549057,2.04092926028796,,10.9190743116568,,2.41680383572229,,,7.33477933321838,,5.52352265227785,6.68840125019751,6.68875600170242,7.02094730412766,5.23825375565381,,,,8.74424367819642,9.41519771630756,1.72713036963037,,,,,,,5.20343853176966,1.73646750933464,,8.77516663053791,2.31112720564568,6.2274332213761,,,,0.746001919616989,5.27906090299092,7.45032140904061,5.82043007498972,,,5.18,10.5763220169324,12.1017377158129,4.49838527738293,9.1588196966376,4.46770927087015,,,2.85213586413586,,,8.73459407813954,2.85704888003586,4.47290934375316,,,,2.19875887347641,9.11043669814054,,11.0806156938545,,11.727718871362,6.7645370276358,9.68974735971327,,,,,4.8844259341939,5.79841054331926,,,,,,,9.50798285843757,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,84.8296622487396,,55.1586687323104,,64.7799045977511,,,18.9407020834402,20.1103206441298,,13.9700505979173,9.19412050228715,18.5439901366357,,,71.3976674824901,11.0236585940269,28.0851300315081,17.5958324992288,,85.0526400424923,,,,,45.238834545214,36.4490183259901,,,23.6659924443118,96.8755217922265,83.7595062440529,17.5855768703959,51.2191020339963,19.3542075143281,,,,65.2181795866895,15.0785448256012,33.0940081511236,27.4765112853101,,50.3440430791547,,28.3539807287956,,,33.6756192920867,25.0403082513529,,,,10.0493349424957,,,37.5749173772629,34.3653690161268,66.4522345381027,38.0975076608492,,,28.6237172998639,,22.565857452283,18.1562348771109,19.914393091964,34.3590241160922,87.3753133559367,21.6730892452936,13.6177412448375,54.1812720851215,,25.3167926520917,,48.396120109287,79.2761780620967,,18.6726574798519,64.7426662317726,,34.7374044172805,,15.8912478491857,23.9146117293045,65.1811258648859,,,61.3487682658962,17.190643053697,24.1697771108461,21.5536661238668,21.8333716653225,10.4083067197996,47.1174848928619,22.2852955960594,38.2412408346785,,,21.812886741593,,24.6184280632576,34.9287285578039,31.72328542,71.5662201097429,,,28.0075901339738,,,48.0634741735865,51.7078558489847,35.0079759611241,,90.5280380357842,,,64.018496868476,34.8221998268258,32.3994373969857,,,,,,75.4303232235784,63.6529559113892,,39.7474981296413,,88.4102812183295,15.7692756118892,,18.640470313047,40.9066988962228,91.5755343582539,72.7820305250518,,12.3920804196604,,75.3835601699122,,,29.3628026725181,,24.9721883267576,29.8335609822007,23.7986813374802,31.0205114097772,30.6858544063581,,,,28.1765353650324,25.0608845995805,67.1662438747921,,,,,,,49.220371986133,77.0257085637018,,21.1200707600696,79.2786602457443,40.1749612853212,,,,89.875087472834,30.110225517673,20.4586630853335,28.729105196896,,,42.7,13.4950191597868,7.45089844943394,54.1925016866308,17.6219126343188,29.6962349953641,,,63.4524155544936,,,13.9331383952978,63.3210774320204,47.7160171419645,,,,55.9943097818144,25.6081123249587,,10.9287107437867,,15.3959074240469,20.5604085506136,19.5407015614237,,,,,43.119190846616,41.7568035519514,,,,,,,22.794837655746,,,,
