GLOBAL,CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,7.77,1.4,,108893,0.54,2.5,25869,1.0600492934,3.44,3003,1.7,2.771164714,2.17,-0.4955401388,3.3325649327,0.13,42.54,1553,2.2051175369,2.4891623549,,2.4607329843,,,8.0327966253,8425,,-2.3149724246,5.81,2.18,-1.3709744529,3.2250836148,2.8344226013,2276,1.8845341008,,,5.191818952,2489,-767,6349,3.5330421431,4.3787597178,,9167,,1.67,,2.8,1.79,,,2418,0.6376195537,0.24,5223,12.6,2431,1866,7.5924784983,,3.57,,0.7620320856,2003,1938,0.0366828894,8.6091247439,5.5878373,1355,14815,,3915,-0.4446162768,8133,,3.3001217528,5.3410152138,9.8534437815,,7.7,,5266,4841,4297,11798,,,4725,5.69,2.61,7.0774660398,-0.9,1.83299389,5.8369245211,1962,,0.8884501481,2.1342098631,,1.94,,33.8125783381,14.1596470116,,,0.3,2.07,,15.9320192457,14.7446346102,1793,,5.0328227571,2.19,,3.8957052576,6461,5031,,,0.9170746872,,,2779,16.78,,,,3.0293994871,3825,,2648,4,2.6288659794,12883,,1288,-0.2856662746,3.2903447261,,,998,11.7994470973,10513,0.16,2969,1.9,3678,0.24,,,22537,15783,1.9925854245,1.6818673219,-0.2555366269,2.423689281,8.0503144654,,,0.2301201739,2.2311744654,,175,-3.29,-0.39,3.32,7.47,10.9296341873,,9177,3589,9551,,15.4888673766,12.0197154699,1928,643,-0.1305052824,12.2499847825,697,,,3.0740740741,,10.3646673517,4.1393950115,2706,45134,,,,-0.2875085118,0.76,,1274,,1.5810276679842,13979,,1.963567542,,,12.238533939,22.2,140.060840979343,,,,,,,,,,,
,,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,3.11,4.2,,152586,2.28,1.3,-1065,3.1459046469,3.11,4381,2295,1.5471959108,2.04,-1.2075718016,2.0071737421,2.58,61.13,2437,1.1574074074,3.9842954777,,3.410936654,,,6.5590376701,6835,,0.595890411,7.36,5.01,9.2429717506,-0.6006483001,4.4197724588,2507,3.3499647232,,,12.431286528,3569,725,7968,5.5545939482,0.0559899218,,11256,,3.76,,1.98,4.71,,,2361,1.7466522499,1.52,8883,37.7,2425,3751,8.8253892585,,5.74,,4.2726702447,2664,1781,2.137620527,4.4925960924,4.6460444206,1904,32906,,3654,2.4965325936,7287,,3.3481226553,2.627413142,14.1732804233,,9.7,,9222,6.68,3779,11502,,,3986,1.12,2323,6.9906234161,-0.8,1.7722043735,8.3541377716,5757,,1.3,6.9196798942,,2.49,,-9.6161535386,,,,1.3,2.67,,6.9377593361,22.7,1427,,5.1870119194,2.93,,4.7148963469,5389,6368,,,6.2773602048,,,613,9.05,,,,2.6883037355,5106,,2.63,4.7,4.0055142835,18869,,3017,-0.8166666667,3.1482614459,,,314,9.2981733278,7268,2016,6834,5.5,4.41,1.471334348,,,34468,21461,3.3428550675,2.6502426278,5.3072208103,-0.6532444609,3.8350110484,,,-1.1125158028,3.0743432085,,5.9696220417,2.09,1014,7.33,8.42,6.9258373206,,5.7,2827,14158,,38.6422100436,5.9421098228,2673,989,3,38.5918894537,1627,,,3.9100985222,,8.304353874,5.5366532632,1969,54246,,,,1.8651252408,11.96,,1182,,2.84552845528456,4357,,3.6537518391,,,11.911591293,21.7,76.7073356823794,,,,,,,,,,,
,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,0.05,0.3,,325029,6.5,0.5,-939,-0.7908837689,4.04,4475,1959,1.8050030377,1.61,-0.7048529531,2.2082562094,2.44,168.62,2678,0.6140165149,4.1654044229,,4.0109937301,,,8.6014851485,7056,,1.5581524763,10.32,-0.3,24.3176809629,-0.7919925295,1.2271901298,2738,-2.4774566852,,,3.8226008809,4.52545770100026,0.4,9221,,-0.881991517,,10961,,4.63,2.58127957716181,4.14,3.93,,,2919,,0.86,7724,96.1,2849,2271,4.802288869,,4.03,,1.0921645998,3.42176315711783,1827,0.5049200258,0.8449695668,4.0639620138,1.4,25151,,2897,3.5175879397,5978,,8.6363209493,6.1485433302,13.7077215214,,11,,9799,5011,4009,3773,,,5254,1.12,2575,8.1710835612,-0.4,0.6668809256,13.1808905866,9955,,2.5124546234,18.7007342838,,2.65,,6.1319753872,,,,1.01,3.15,,11.8596845,29.5814884632,1551,,-0.677661659,2.37,,3.2540674583,4.23,9492,,,11.5955387593,,,1923,12.72,,,,2.4788202071,2341,,2639,9.9,2.900149736,6937,,3086,,4.3666645129,,,1446,15.5958933108,8984,3882,3968,10.1,2804,1.6503352243,,,45667,20776,3.8995298028,3.0781069642,3.7107860871,1.3913702561,0.96678235,,,-1125,0.731981982,,6.2687687688,-0.84,1348,12.04,8.88,7.8895618699,,5374,3484,6176,,59.4016865451,12.2085358546,1.29,1559,-3.8461538462,,1.53,,,1.8900478394,,6.3068391867,3.5554131967,2.33,55035,,,,3.3920215851,28.2,,867,,3.36134453781511,4762,,2.4623115578,,,4.59,26.1,55.866676757084,,,,,,,,,,,
,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,0.39,2.6,,248248,2.64,1,-1167,0.6482457605,2.28,1465,515,-8.5251700102,1.25,-1.2875879718,6.1066958984,1.56,293.68,1128,-1.2131353273,0.3267228934,,6.7773294204,,,7.749296192,4858,,-0.4156275977,2.57,-1.07,3.3854242734,4.0082070209,1.8717450067,1744,4.3564337451,,,-8.0250596273,2.29999451660989,-1.4,10875,,4.1426713728,,10045,,4.01,0.444471880980307,1.63,2.1,,,2.49,,1.19,6471,52.2,3745,515,0.3722661703,,3.3,,1.96867366,1.12457745226958,562,-1.936603976,3.8123720537,19.1926758219,635,12446,,2145,1.0152284264,5214,,-2.0863051322,7.5382193985,8.6709571969,,11.6,,10,3437,4.67,20.75,,,2469,5.19,1657,5.9542394911,-0.3,0.6062565678,8.2960276534,5753,,2.9908103592,37.0309258369,,2.36,,7.33,,,,0.75,1,,9.9295339935,44.8041642862,2731,,-1.2019036864,2.13,,4.074176136,6872,16586,,,7.5649415031,,,0.69,2.86,,,,7.4511126096,2034,,-0.15,7.2,-2.3021250385,6618,,2333,,4.1426371808,,,1.3,14.9321817408,6751,3518,6391,7.3,2168,2.181703204,,,45804,85742,-2.4059320974,2.1619496855,3.5037978411,-1.8022328549,0.2651201326,,,-1.3478943843,0.8272506083,,6.3473053892,34.09,24,10.57,6.15,8.020368393,,5211,2235,4692,,98.7730914112,6.0888606343,549,806,-3.7037037037,,308,,,-0.0705329154,,4.4643546768,3.4391359088,2.74,64.87,,,,5.7773689869,22.68,,1317,,2.2085889570552,5659,,1.9989748847,,,8.6602194936,26.79,58.5196356500801,,,,,,,,,,,
,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,20.64,4.95,,107429,2.64,,925,8.6724863239,1.87,853,824,-0.7726978949,1.34,-0.3665338645,8.4022379561,-1.27,72.87,916,-0.8708272859,5.7533145842,,10.5770205861,,,6.6613986567,3209,,-0.4413793103,18.67,5.05,12.5004107653,14.8065035438,3.1707518539,987,4.3942350998,,,4.2588511023,4.70000825515059,-0.8,18676,,6.86,,11.66,,6.4,2.85079365079366,2.23,10.68,,,1.84,,1,4832,36.1,5041,2.62,7.9357106981,,8.21,,5.7116816041,1.40346773083803,667,1.4487385429,1.1141884117,3.5668078128,602,19215,,4522,2.2596959823,6613,,8.0137551897,4.5864661654,10.6343381982,,13.7,,14227,1664,13231,,,,2.13,5.43,1.98,8.6318961301,0.7,3.0916666667,7.1463266545,6716,,0.1296582877,10.4573825847,,4.66,,7.33,,,,5.07,0.96,,6.2080160866,29.7486512828,5293,,4.0365894595,2.39,,8.031666655,6808,15928,,,9.3570421772,,,2745,1.48,,,,11.2444677819,1775,,1274,18.5,4.5480157772,7862,,2267,,6.2280041542,,,628,13.5741917657,11554,7217,9703,11.8,2214,2.9513888889,,,59097,27675,6.2100670946,3.4463586596,3.2019434168,2.1424064727,2.2188346883,,,-0.3569898615,1.1567807039,,2.5798525799,35.53,-271,6.67,7.91,12.3995038128,,6872,1764,9371,,18.9753691994,8.1099656357,1032,18,-0.7971656333,,8.08,,,0.9733322782,,3.2744455426,5.6127090769,3131,84721,,,,0.068804172,10.58,,1561,,1.55763239875388,10811,,3.2821598729,,,5.9765085214,24456,31.3,,,,,,,,,,,
,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,33.18,5.7,,221492,0.11,,529,13.9607641218,3,0.25,1157,3.6743481078,0.54,2.4315513396,5.3056010567,7.71,63.94,1493,1.0475591871,3.4662959056,,6.5132858069,,,8.7199312715,6926,,1.7115600449,1058.37,2.31,31.111589832,3.171555939,4.7862388186,1612,8.5560625815,,,5.5722571113,6.00000065156062,2.8,18468,,6.86,,13248,,4.13,-1.84469649756949,3.61,8.45,,,2194,,2.44,8297,30.6,6167,4416,3.0165054069,,10.58,,3.3681400644,1.24335533882112,1283,3.9734500755,2.7812279002,7.0876176295,1533,24838,,5442,1.2445278299,9233,,49.100923577,3.5556709058,20.5590073396,,20.2,,18281,1807,7164,,,,1254,9,1895,9.6575526127,1.8,3.037884203,17.4080410607,11924,,0.6821914347,23.4354278497,,8.44,,7.33,,,,8.88,1.37,,4.4863826174,9.13735243,2655,,-0.3629997959,3.11,,4.6253469532,6831,20626,,,36.5561148949,,,1041,7.37,,,,4.0099886052,1858,,1197,7.3,2.9334525339,10673,,2579,,11.3754928865,,,1255,3.9643780523,6.95,8633,5848,14.9,1892,4.8344898191,,,154763,14767,12.0154225196,8.9051833912,-0.0055202871,0.4436160298,6.8618235531,,,0.0571510216,1.753164781,,0.6180469716,14.95,2023,6.14,8.36,8.0840013549,,8623,1877,9565,,7.1451116088,7.1253272251,1809,0.52,1.8861113618,,5583,,,8.2508250825,,2.1247313241,3.6260787584,3583,85653,,,,8.1690214411,15.94,,1816,,2.29445506692161,19819,,2.8307022319,,,2.1767266737,24.41,18.8,,,,,,,,,,,
,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,12.73,18.7,,4146.01,3.58,,156,18.68118564,3.23,2612,1793,19.7948027979,1.38,-0.4522273825,2.3771290295,2.39,52.71,1794,6.3976816763,4.9142397264,,8.7896592244,,,10.0828580652,16006,,1.99613651,121.61,6.17,26.4367816092,10.0664767331,3.9240637275,1.58,5.9636196178,,,11.3308789057,6.59999365168851,8.3,20798,,10.031120332,,17512,,4.34,-2.67483471826287,2.98,8.82,,,2113,,1.68,5399,24.4,7095,9789,4.5407277154,,23.05,,3.0501618123,0.535751428145229,2084,0.6896933773,1.0994887077,39.3574999987,1193,44357,,7867,2.0323517213,11057,,50.7340549612,7.0947119728,20.5835962145,,23.8,,23603,2252,8977,,,,2155,11.28,3983,26.4066566074,0.1,6.5012180268,39.1825423654,8862,,3.5539856968,31.9473377219,,17.61,,9.3303145853,,,,24.62,1.39,,19.756354544,37.6020450235,3479,,6.8054599679,2.05,,4.6813062392,6553,34378,,,46.8899521531,,,2987,48.49,,,,9.2204666238,1429,,2292,12.1,5.2888575126,29292,,1248,,10.3738085885,,,1264,11.6241782908,9798,11419,9074,19.9,3.1000990245033,4.9045346062,,,38809,47742,7.4113717353,2.0865738517,0.9248426096,4.4079011385,5.3746197203,,,1.222069564,2.7543066348,,-1.1002444988,23.14,1379,5.78,9.85,11.7743563857,,7.32,3.55999999999998,15937,,-0.7018872515,6.4252133032,1027,812,8.2498900992,,5871,,,4.6875,,2.9952802399,3.4045744282,3696,80236,,,,7.1916466043,80.33,,2442,,2.95275590551181,28342,,0.9063444109,,,30.7337332718,43095,21.6,,,,,,,,,,,
,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,7.79,29.8,,2672.23,1.39,,3376,175.9513255346,3.36,4638,1601,411.7596417862,2.07,2.7040347506,10.2978117947,1.88,709.35,1267,2.8899082569,14.4625482181,,9.4956253217,,,10.5125460816,66008,,5.966641395,62.05,7.39,19.2632536383,1.0556621881,9.0696907192,2189,8.3515249797,,,9.2303259977,8.20000716948082,17.1,20893,,9.4180074345,,23186,,4.04,10.5100878074938,2.62,9.47,,,2092,,1.32,12536,22886,9361,9725,19.8724349483,,28.78,,2.1656472144,0.991882603649396,1778,9.6465310408,6.9809744183,162.7171521504,1729,59462,,8816,1.868824753,8411,,45.3653083622,12.2105263158,27.6081851728,,29.5,,28303,1703,10225,,,,2521,10.04,5393,19.9087488364,-0.1,2.353124513,176.1552989424,1554,,2.6867275658,,,24.98,,9.2708333333,,,,39.66,1.92,,49.0802100591,83.3257747543,3202,,13.4417696812,4.43,,6.5437906852,6026,34999,,,0.043516101,,,6124,54.43,,,,7.622969507,2,,3746,11.1,10.5632886692,72729,,2448,,12.3435785171,,,939,17.2809326815,13387,11059,8.08,27875,4.10013686131387,2.9565217391,,,32272,197471,41.04,2.9568002509,5.6296592151,1.7383728988,-2.9035286575,,,4.8684310306,7.8640078457,,-0.243902439,25.99,1725,9.92,13.41,9.6292197012,,8709,4.67915837956664,7675,,235.5588150736,12.2885912601,2561,1.8,7.9799578059,,5773,,,16.4335034524,,1.4600063035,5.1822053952,6018,89566,,,,6.5501401897,376.75,,2625,,2.83400809716601,42248,,2.2297013042,,,55.0811068702,34905,22.5,,,,,,,,,,,
,,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,22.57,29,,949771,3.51,,4177,4447.865503891,6.31,1895,2.71,1662.2159474162,1.41,0.8169108978,5.3137400794,0.08,2221.02,2392,2.5882352941,38.5308661669,,6.9933920705,,,10.5429209938,2075827,,2.4625184495,96.06,25.18,14.8528149834,,35.0944618459,136,3.4520583301,,,41.7248972364,8.89999279805407,24.1,22848,,42.4396750333,,13534,,107.15,,4.7,9.87,,,2,,0.02,8261,27443,9046,7173,31.8410168416,,47.65,,0.8166666667,1.09382451759965,1661,36.1162456963,1.7102063231,,2717,24.87,,10868,3.7706576728,12507,,15.1763474313,,39.3316195373,,21.7,,18866,1.49,10212,,,,2366,12.34,4164,35.0633942485,0.7,3.5166962413,1877.3723951757,28814,,2.5344352617,,,35.93,6.8,8.214738622,,,,72.15,2.2,,38.9417908989,34.6496361508,3701,,23.1767911524,4.13,,4.128258613,7335,6966,,,87.5800093298,,,5142,63.18,,,,8.3492867288,2.7,,1757,3.7,36.0410583134,57416,,1397,,12.3681943937,,,1332,2.8527221739,20596,23.42,9035,32.2,5.19981541301338,1.3215859031,,,136742,307634,41.04,1.442269588,2.5293036046,1.0089495525,12.080381891,,,0.5643254785,32.293666857,,1.7369727047,24.2,3095,13.41,20.99,13.2560325917,,8824,4.71336183273046,8448,,368.4780687063,13.7693248804,2158,852,15.3284671533,,5081,,,39.1627673797,,1.0129520669,8.8146940177,5423,104292,,,,10.0367598792,891.19,,2071,,2.56055363321799,44736,,2.3025607919,,,49.3941553813,54614,22.2,,,,,,,,,,,
,,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,85,20.5,,1379476,4.27,,18512,,5.22,1813,3238,1128.0000227138,2.71,2.5388601036,3.0148185999,1.11,1190.23,2.49,1.4804202483,0.4405992149,,11.2063686467,,,14.3308033366,1927381,,4.2517006803,72.88,0.55,9.6793465807,,-3.2065545692,1865,5.7883959044,,,-8.4279334865,12.2000003122043,14.7,22438,,4.9236641221,,9781,,1909.94,,4.85,,,,1237,,1.57,5.25,45,11042,18507,5.4522847373,,89.81,,5.206589252,2.14152795386693,2106,0.5337465565,6.4638042275,,4476,24.96,,14377,2.8085991678,13363,,48.1081660687,,29.7059715065,,10.7,,22451,4094,6362,,,,1418,10.94,4497,22.0699494185,1.3,3.3166666667,,45979,,0.3825413652,,,108.77,15.66,13.1356607684,,,,410.24,3.58,,10.008361204,22.7727102337,3561,,-0.2637678843,4.14,,9.3703441597,15288,9751,,,268.1504888828,,,5183,42.2,,,,7.5053941909,2.6,,1.31,13.5,-1.215034965,57143,,2285,,9.9736647603,,,478,4.9741143031,18277,48436,7609,35.3,6.50009337802373,-0.8733624454,,,256105,874622,12.354388763,1.7948614643,1.1300951916,4.2913755345,1.7150912366,,,1.0557953144,-0.5864346151,,1.3836477987,22.21,2.29,,31.65,9.1686623332,,9874,4.57359009628609,11747,,143.5115584835,12.0234238724,4827,3293,13.2231404959,,3295,,,-1.0068816886,,0.9609044605,10.8352359209,4.04,65248,,,,0.1725098104,4734.91,,2497,,2.9935851746258,54081,,3.56585692,,,35.7522980164,183263,28.2,,,,,,,,,,,
,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Inflation (consumer prices - annual %),,Description Inflation,,0=[0xBD0026][24000] 1=[0xF03B20][27] 2=[0xFD8D3C][16] 3=[0xFEB24C][11] 4=[0xFED976][8],,,,,,226.01,31.7,,299097,2.36,,24.9,,3.87,986,3425,1736.8421052632,5.74,-0.1724137931,3.634076918,6.09,,2244,2.4211298606,,,15.9801136364,,,16.1676123963,1022451,,1.2795275591,91.3,-1.99,1.8233333333,,-0.0160550459,1.49,3.1166643268,,,-3.1130306721,12.7000058987344,6.4,27023,,-3.9354681007,,21788,,625,,6.51,,,,2113,,5.47,4259,54341,21142,11221,-4.2787431564,,,,4.8830227157,2.97225082027745,2366,-9.5429133034,9.4865425062,,5046,10056,,15888,3.7783375315,10241,,69.5836363994,,19.3584946541,,8.8,,22.95,3732,11788,,,,3.15,11.95,5003,77.296592956,1.7,3.9958356056,,27332,,-0.5454712138,,,243.27,80.74,17.2085201794,,,,,3.15,,14.5123786076,23.751353023,4767,,-6.2425059952,1.63,,10.1418175622,2857,15508,,,,,,5.74,45.49,,,,17.1495236243,3.2,,983,21.9,-4.4756179025,44565,,2348,,9.5090414619,,,1751,4.3096145701,15105,73527,8947,43,8.89464501696511,3.0603060306,,,210386,,9.560411876,2.8584467251,5.0714881067,3.4635304273,9.0311379291,,,-0.0770060065,-0.1099429671,,3.2467532468,65.5,2265,,,10.7511603675,,13673,5.92520641087909,11385,,43.6661783854,7.5582953632,2282,4037,11.0091743119,,4154,,,1.3937866368,,7.9369801219,6.439854192,5518,71951,,,,30.8196514688,,,4297,,3.01027900146844,68456,,4.0584415584,,,29.4117647059,165725,41.6,,,,,,,,,,,
,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
